,Producto_ID,NombreProducto,short_name,brand,weight,pieces,short_name_processed,cluster
264,5223,Coca Cola Light Lata 355ml CC 5223,Coca Cola Light Lata ,CC,,,coc col light lat,22
265,5277,Barra Multigrano Linaza 6p 192g BIM 5277,Barra Multigrano Linaza ,BIM,192.0,6.0,barr multigran linaz,22
266,5310,Gansito 50g MLA 5310,Gansito ,MLA,50.0,,gansit,22
267,5328,Submarinos Vainilla 3p 105g SP MLA 5328,Submarinos Vainilla ,MLA,105.0,3.0,submarin vainill,22
268,5337,Submarinos Fresa 3p 105g SP MLA 5337,Submarinos Fresa ,MLA,105.0,3.0,submarin fres,22
269,5340,Choco Roles 2p 80g MLA 5340,Choco Roles ,MLA,80.0,2.0,choc rol,22
270,5345,Rollo Fresa 2p 75G MLA 5345,Rollo Fresa ,MLA,,2.0,roll fres,22
271,5350,Pay Pina 1p 85g MLA 5350,Pay Pina ,MLA,85.0,1.0,pay pin,22
272,5354,Pay Nuez 1p 70g MLA 5354,Pay Nuez ,MLA,70.0,1.0,pay nuez,22
273,5355,Napolitano 1p 70g MLA 5355,Napolitano ,MLA,70.0,1.0,napolitan,22
274,5371,Bombonete 55g Cj MLA 5371,Bombonete ,MLA,55.0,,bombonet,22
275,5376,Rocko Tira 10p 44g MLA 5376,Rocko Tira ,MLA,44.0,10.0,rock tir,22
276,5380,Pinguinos 2p 80g MLA 5380,Pinguinos ,MLA,80.0,2.0,pinguin,22
277,5386,Choco Roles 2p 80g MLA 5386,Choco Roles ,MLA,80.0,2.0,choc rol,22
278,5410,Canelitas 6p 60g MLA 5410,Canelitas ,MLA,60.0,6.0,canelit,22
279,5414,Canelitas Tubo 250g MLA 5414,Canelitas Tubo ,MLA,250.0,,canelit tub,22
280,5422,Triki Trakes Tubo 27p 225g MLA 5422,Triki Trakes Tubo ,MLA,225.0,27.0,triki trak tub,22
281,5423,Plativolos Tubo 193g MLA 5423,Plativolos Tubo ,MLA,193.0,,plativol tub,22
282,5430,Triki Trakes 6p 50g MLA 5430,Triki Trakes ,MLA,50.0,6.0,triki trak,22
283,5434,Sponch Fresa 6p 90g MLA 5434,Sponch Fresa ,MLA,90.0,6.0,sponch fres,22
284,5453,Suavicremas Vainilla 205g MLA 5453,Suavicremas Vainilla ,MLA,205.0,,suavicrem vainill,22
285,5454,Suavicremas Fresa 205g MLA 5454,Suavicremas Fresa ,MLA,205.0,,suavicrem fres,22
286,5456,Suavicremas Chocolate 205g MLA 5456,Suavicremas Chocolate ,MLA,205.0,,suavicrem chocolat,22
287,5460,Polvorones 4p 75g MLA 5460,Polvorones ,MLA,75.0,4.0,polvoron,22
288,5463,Polvoron Tubo 280g MLA 5463,Polvoron Tubo ,MLA,280.0,,polvoron tub,22
289,5470,Principe Tubo 205g MLA 5470,Principe Tubo ,MLA,205.0,,princip tub,22
290,5496,Plativolos 300g MLA 5496,Plativolos ,MLA,300.0,,plativol,22
291,5543,Gansito ME 5p 250g MLA 5543,Gansito ME ,MLA,250.0,5.0,gansit,22
292,5544,Pinguinos 6p 240g ME MLA 5544,Pinguinos ,MLA,240.0,6.0,pinguin,22
293,5545,Choco Roles 7p 234 5g ME MLA 5545,Choco Roles ,MLA,5.0,7.0,choc rol,22
294,5576,Triki Trakes 3P 25g Inst MLA 5576,Triki Trakes ,MLA,25.0,,triki trak,22
295,5621,Submarinos Chocolate 3p 105g SP MLA 5621,Submarinos Chocolate ,MLA,105.0,3.0,submarin chocolat,22
296,5707,Tostada Ondulada Tubo 30p MR 5707,Tostada Ondulada Tubo ,MR,,30.0,tost ondul tub,22
297,5708,Polvoron KC 12p 900g MLA 5708,Polvoron KC ,MLA,900.0,12.0,polvoron kc,22
298,5709,Plativolos KC 12p 522g MLA 5709,Plativolos KC ,MLA,522.0,12.0,plativol kc,22
299,5710,Canelitas KC 12p 720g MLA 5710,Canelitas KC ,MLA,720.0,12.0,canelit kc,22
300,5711,Sponch KC 540g MLA 5711,Sponch KC ,MLA,540.0,,sponch kc,22
301,5712,Triki Trakes KC 600g MLA 5712,Triki Trakes KC ,MLA,600.0,,triki trak kc,22
302,5713,Principe KC 610g MLA 5713,Principe KC ,MLA,610.0,,princip kc,22
303,5714,Suavicremas Chocolate KC 480g MLA 5714,Suavicremas Chocolate KC ,MLA,480.0,,suavicrem chocolat kc,22
304,5715,Barritas Fresa Kc 12p 804g MLA 5715,Barritas Fresa Kc ,MLA,804.0,12.0,barrit fres kc,22
305,5716,Barritas Pina Kc 12p 768g MLA 5716,Barritas Pina Kc ,MLA,768.0,12.0,barrit pin kc,22
306,5717,Suavicremas Vainilla KC 480g MLA 5717,Suavicremas Vainilla KC ,MLA,480.0,,suavicrem vainill kc,22
307,5718,Suavicremas Fresa KC 480g MLA 5718,Suavicremas Fresa KC ,MLA,480.0,,suavicrem fres kc,22
308,5901,Chocotorro Fresa 1p 50g Prom MLA 5901,Chocotorro Fresa ,MLA,50.0,1.0,chocotorr fres,22
309,5917,Burritos Combinado 191g CU LON 5917,Burritos Combinado ,LON,191.0,,burrit combin,22
310,5918,Burritos Norteno 186g CU LON 5918,Burritos Norteno ,LON,186.0,,burrit norten,22
311,5919,Burritos Clasico 197g CU LON 5919,Burritos Clasico ,LON,197.0,,burrit clasic,22
312,5921,Burritos Poblano 208g CU LON 5921,Burritos Poblano ,LON,208.0,,burrit poblan,22
313,5948,Base Plativolos Chocolate 6Kg MLA 5948,Base Plativolos Chocolate ,MLA,6000.0,,bas plativol chocolat,22
314,6066,Frute 54g MTB MLA 6066,Frute ,MLA,54.0,,frut,22
315,6085,Tostada Ondulada Reg 30p 360g CU2 MR 6085,Tostada Ondulada Reg ,MR,360.0,30.0,tost ondul reg,22
316,6177,Chicharron Kimono 36g BAR 6177,Chicharron Kimono ,BAR,36.0,,chicharron kimon,22
317,6420,Tortilla Nachos 3pq 1Kg BAR 6420,Tortilla Nachos ,BAR,1000.0,,tortill nach,22
318,6437,Takis Fajitas 62g BAR 6437,Takis Fajitas ,BAR,62.0,,takis fajit,22
319,6456,Churritos Chile y Limon 49g BAR 6456,Churritos Chile y Limon ,BAR,49.0,,churrit chil limon,22
320,6469,Totopos 280g DH 6469,Totopos ,DH,280.0,,totop,22
321,6476,Tostachos Queso CB1 70g BAR 6476,Tostachos Queso CB,BAR,70.0,,tostach ques cb,22
322,6490,Chipotles 52g BAR 6490,Chipotles ,BAR,52.0,,chipotl,22
323,6500,Burritos Norteno 186g MTA LON 6500,Burritos Norteno ,LON,186.0,,burrit norten,22
324,6502,Burritos Clasico 197g MTA LON 6502,Burritos Clasico ,LON,197.0,,burrit clasic,22
325,6503,Burritos Poblano 208g MTA LON 6503,Burritos Poblano ,LON,208.0,,burrit poblan,22
326,6505,Burritos Combinado 191g MTA LON 6505,Burritos Combinado ,LON,191.0,,burrit combin,22
327,6507,Bimkingo Clasico 135g CU LON 6507,Bimkingo Clasico ,LON,135.0,,bimking clasic,22
328,6555,Takis Salsa Brava 62g BAR 6555,Takis Salsa Brava ,BAR,62.0,,takis sals brav,22
329,6566,Bimkingo Jalapeno 86g MTA LON 6566,Bimkingo Jalapeno ,LON,86.0,,bimking jalapen,22
330,6633,Pan Tostado Arandanos 150g MTA BIM 6633,Pan Tostado Arandanos ,BIM,150.0,,pan tost arandan,22
331,6645,Tortinachos 3pq 1kg MR 6645,Tortinachos ,MR,,,tortinach,22
332,6657,Sandwichon 115g LON 6657,Sandwichon ,LON,115.0,,sandwichon,22
333,6667,Bimkingo Clasico 135g LON 6667,Bimkingo Clasico ,LON,135.0,,bimking clasic,22
334,6700,Totopos Redondo 350g MR 6700,Totopos Redondo ,MR,350.0,,totop redond,22
335,6820,Golden Nuts Semilla 20g BAR 6820,Golden Nuts Semilla ,BAR,20.0,,gold nuts semill,22
336,7144,Bollos Economicos 8p 425g SL 7144,Bollos Economicos ,SL,425.0,8.0,boll econom,22
337,7145,Hot Dogs Economicos 16p 570g SL 7145,Hot Dogs Economicos ,SL,570.0,16.0,hot dogs econom,22
338,7340,Bimkingo Clasico Refrig 135g MTA LON 7340,Bimkingo Clasico Refrig ,LON,135.0,,bimking clasic refrig,22
339,7342,Sandwichon Refrigerado 115g MTA LON 7342,Sandwichon Refrigerado ,LON,115.0,,sandwichon refriger,22
340,7724,Panditas 42 5g RIC 7724,Panditas ,RIC,5.0,,pandit,22
341,7761,Bubulubu 20g RIC 7761,Bubulubu ,RIC,20.0,,bubulubu,22
342,7814,Kranky 40g RIC 7814,Kranky ,RIC,40.0,,kranky,22
343,7829,Bubulubu 1p 35g RIC 7829,Bubulubu ,RIC,35.0,1.0,bubulubu,22
344,7884,Almendras 35g RIC 7884,Almendras ,RIC,35.0,,almendr,22
345,8766,Cajeta Quemada Cubeta 25Kg COR 8766,Cajeta Quemada Cubeta ,COR,25000.0,,cajet quem cubet,22
346,8768,Cajeta Quemada Cubeta 5Kg COR 8768,Cajeta Quemada Cubeta ,COR,5000.0,,cajet quem cubet,22
347,8825,Obleas Tira 10p COR 8825,Obleas Tira ,COR,,10.0,oble tir,22
348,8863,Medias Noches Esp BK 7in 1775g TIR SL 8863,Medias Noches Esp BK ,SL,1775.0,,medi noch esp bk,22
349,8864,Bollos BK 5in 20p 1730g SL 8864,Bollos BK ,SL,1730.0,20.0,boll bk,22
350,8865,Bollos BK 4in 30p 1635g Tn SL 8865,Bollos BK ,SL,1635.0,30.0,boll bk,22
351,8874,Tortilla Hna 10p 260g Ch DH 8874,Tortilla Hna ,DH,260.0,10.0,tortill hna,22
352,8921,Tortilla Hna RC Gdl 10p 260g DH 8921,Tortilla Hna RC Gdl ,DH,260.0,10.0,tortill hna rc gdl,22
353,8931,Medias Noches Conveniencia 290g BIM 8931,Medias Noches Conveniencia ,BIM,290.0,,medi noch convenient,22
354,8940,Tortilla Hna RC SLP 10p 260g DH 8940,Tortilla Hna RC SLP ,DH,260.0,10.0,tortill hna rc slp,22
355,9082,Dalmata 1p 55g TAB MLA 9082,Dalmata ,MLA,55.0,1.0,dalmat,22
356,9197,Barritas Fresa 32g CU MLA 9197,Barritas Fresa ,MLA,32.0,,barrit fres,22
357,9217,Cuernitos Famili Pack 3p 150g TR 9217,Cuernitos Famili Pack ,TR,150.0,3.0,cuernit famili pack,22
358,9248,Dulcigomas 49g RIC 9248,Dulcigomas ,RIC,49.0,,dulcigom,22
359,9249,Canelitas 30g CU MLA 9249,Canelitas ,MLA,30.0,,canelit,22
360,9302,Principe 42 5g CU MLA 9302,Principe ,MLA,5.0,,princip,22
361,9416,Chocoretas 10g RIC 9416,Chocoretas ,RIC,10.0,,chocoret,22
362,9699,Mentho Plus Miel 30g RIC 9699,Mentho Plus Miel ,RIC,30.0,,menth plus miel,22
363,9711,Oatnut 680g ORO 9711,Oatnut ,ORO,680.0,,oatnut,22
364,9717,Pan 12 Grain 680g ORO 9717,Pan ,ORO,680.0,,pan,22
365,9753,100pct Whole Wheat 680g ORO 9753,,ORO,680.0,,,22
366,9756,Butter Milk Bread 680g ORO 9756,Butter Milk Bread ,ORO,680.0,,butt milk bre,22
367,9764,Bubulubu Twin Pack 70g RIC 9764,Bubulubu Twin Pack ,RIC,70.0,,bubulubu twin pack,22
368,9798,Chicks Vitrolero 1470g EXP CA CHK 9798,Chicks Vitrolero ,CHK,1470.0,,chicks vitroler,22
369,9853,Pasteles yo Galletas 2a 500g MLA 9853,Pasteles yo Galletas ,MLA,500.0,,pastel gallet,22
370,9869,Pan Blanco 470g BIM 9869,Pan Blanco ,BIM,470.0,,pan blanc,22
371,30007,Duo Nito 124g SP MTB BIM 30007,Duo Nito ,BIM,124.0,,duo nit,22
372,30008,Duo Nito 124g SP TAB BIM 30008,Duo Nito ,BIM,124.0,,duo nit,22
373,30009,Submarinos Chocolate 3p 105g MLA 30009,Submarinos Chocolate ,MLA,105.0,3.0,submarin chocolat,22
374,30010,Submarinos Chocolate 3p 105g MTA MLA 30010,Submarinos Chocolate ,MLA,105.0,3.0,submarin chocolat,22
375,30011,Submarinos Fresa 3p 105g MLA 30011,Submarinos Fresa ,MLA,105.0,3.0,submarin fres,22
376,30012,Submarinos Fresa 3p 105g MTA MLA 30012,Submarinos Fresa ,MLA,105.0,3.0,submarin fres,22
377,30014,Submarinos Vainilla 3p 105g MLA 30014,Submarinos Vainilla ,MLA,105.0,3.0,submarin vainill,22
378,30015,Submarinos Vainilla 3p 105g MTA MLA 30015,Submarinos Vainilla ,MLA,105.0,3.0,submarin vainill,22
379,30091,Raztachoc 1p 40g BIM 30091,Raztachoc ,BIM,40.0,1.0,raztachoc,22
380,30092,Raztachoc 1p 40g MTA BIM 30092,Raztachoc ,BIM,40.0,1.0,raztachoc,22
381,30099,Camioncitos Bimbo BIM 30099,Camioncitos Bimbo BIM ,BIM,,,camioncit bimb bim,22
382,30100,Trailer 20g BIM 30100,Trailer ,BIM,20.0,,trail,22
383,30110,Takis Fuego 56g BAR 30110,Takis Fuego ,BAR,56.0,,takis fueg,22
384,30111,Takis Fajitas 56g BAR 30111,Takis Fajitas ,BAR,56.0,,takis fajit,22
385,30112,Takis Salsa Brava 56g BAR 30112,Takis Salsa Brava ,BAR,56.0,,takis sals brav,22
386,30137,Napi 25g MTA MLA 30137,Napi ,MLA,25.0,,napi,22
387,30172,Medias Noches 8p 340g Prom MTA BIM 30172,Medias Noches ,BIM,340.0,8.0,medi noch,22
388,30173,Medias Noches 8p 340g Prom BIM 30173,Medias Noches ,BIM,340.0,8.0,medi noch,22
389,30177,Bran Frut Fresa 6p 240g Var BIM 30177,Bran Frut Fresa ,BIM,240.0,6.0,bran frut fres,22
390,30178,Bran Frut Pina 6p 240g Var BIM 30178,Bran Frut Pina ,BIM,240.0,6.0,bran frut pin,22
391,30187,Sprite Lata 24p 355ml CC 30187,Sprite Lata ,CC,,24.0,sprit lat,22
392,30189,Fresca Lata 24p 355ml CC 30189,Fresca Lata ,CC,,24.0,fresc lat,22
393,30190,Fanta Lata 24p 355ml CC 30190,Fanta Lata ,CC,,24.0,fant lat,22
394,30191,Manzana Lift Lata 24p 355ml CC 30191,Manzana Lift Lata ,CC,,24.0,manzan lift lat,22
395,30194,Tostada Ond Roja Tubo 30p 360g TBE MR 30194,Tostada Ond Roja Tubo ,MR,360.0,30.0,tost ond roj tub,22
396,30195,Tostada Ondulada Tubo 30p 360g TBE MR 30195,Tostada Ondulada Tubo ,MR,360.0,30.0,tost ondul tub,22
397,30214,Tartinas Fresa 8p 104g TR 30214,Tartinas Fresa ,TR,104.0,8.0,tartin fres,22
398,30215,Tartinas Pina 8p 104g TR 30215,Tartinas Pina ,TR,104.0,8.0,tartin pin,22
399,30218,Bran Frut Mango 48g BIM 30218,Bran Frut Mango ,BIM,48.0,,bran frut mang,22
400,30227,Tortilla Harina Casera 10p 220g DH 30227,Tortilla Harina Casera ,DH,220.0,10.0,tortill harin caser,22
401,30235,Barritas Pina KC 8p 600g CU MLA 30235,Barritas Pina KC ,MLA,600.0,8.0,barrit pin kc,22
402,30236,Barritas Fresa KC 8p 600g CU MLA 30236,Barritas Fresa KC ,MLA,600.0,8.0,barrit fres kc,22
403,30249,Tartinas Fresa 8p 104g MTB TR 30249,Tartinas Fresa ,TR,104.0,8.0,tartin fres,22
404,30250,Tartinas Fresa 8p 104g TAB TR 30250,Tartinas Fresa ,TR,104.0,8.0,tartin fres,22
405,30251,Tartinas Pina 8p 104g TAB TR 30251,Tartinas Pina ,TR,104.0,8.0,tartin pin,22
406,30252,Tartinas Pina 8p 104g MTB TR 30252,Tartinas Pina ,TR,104.0,8.0,tartin pin,22
407,30265,Bran Frut Mango 48g MTB BIM 30265,Bran Frut Mango ,BIM,48.0,,bran frut mang,22
408,30266,Bran Frut Mango 48g TAB BIM 30266,Bran Frut Mango ,BIM,48.0,,bran frut mang,22
409,30280,Camioncito Bimbo Modelo 3 BIM 30280,Camioncito Bimbo Modelo ,BIM,,,camioncit bimb model,22
410,30289,Pan Natura Granos Enteros 567g MTA BIM 30289,Pan Natura Granos Enteros ,BIM,567.0,,pan natur gran enter,22
411,30302,Tostado 210g y Cajeta Quemada 18g BIM 30302,Tostado ,BIM,210.0,,tost,22
412,30305,Tostado Resellable 210g BIM 30305,Tostado Resellable ,BIM,210.0,,tost resell,22
413,30306,Tostado Resellable 210g MTA BIM 30306,Tostado Resellable ,BIM,210.0,,tost resell,22
414,30314,Canelitas KC 360g MLA 30314,Canelitas KC ,MLA,360.0,,canelit kc,22
415,30315,Polvorones KC 450g MLA 30315,Polvorones KC ,MLA,450.0,,polvoron kc,22
416,30332,Leche Gansito Chocolate 24p MLA 30332,Leche Gansito Chocolate ,MLA,,24.0,lech gansit chocolat,22
417,30349,Mini Gansito 30g MTA MLA 30349,Mini Gansito ,MLA,30.0,,mini gansit,22
418,30354,Polvorones 113g MLA 30354,Polvorones ,MLA,113.0,,polvoron,22
419,30355,Polvorones 113g MTB MLA 30355,Polvorones ,MLA,113.0,,polvoron,22
420,30370,Tortillinas 12p 310g Prom TR 30370,Tortillinas ,TR,310.0,12.0,tortillin,22
421,30371,Tortillinas 12p 310g WM MTA TR 30371,Tortillinas ,TR,310.0,12.0,tortillin,22
422,30372,Tortillinas 12p 310g Prom TAB TR 30372,Tortillinas ,TR,310.0,12.0,tortillin,22
423,30374,Tostado 270g BIM 30374,Tostado ,BIM,270.0,,tost,22
424,30375,Tostado 270g TNB BIM 30375,Tostado ,BIM,270.0,,tost,22
425,30376,Tostado 270g TAB BIM 30376,Tostado ,BIM,270.0,,tost,22
426,30378,Agua Ciel Jamaica 12p 600ml CC 30378,Agua Ciel Jamaica ,CC,,12.0,agu ciel jamaic,22
427,30379,Agua Ciel Jamaica 24p 600ml CC 30379,Agua Ciel Jamaica ,CC,,24.0,agu ciel jamaic,22
428,30380,Agua Ciel Limon 12p 600ml CC 30380,Agua Ciel Limon ,CC,,12.0,agu ciel limon,22
429,30381,Agua Ciel Limon 24p 600ml CC 30381,Agua Ciel Limon ,CC,,24.0,agu ciel limon,22
430,30383,Agua Ciel Natural 24p 600ml CC 30383,Agua Ciel Natural ,CC,,24.0,agu ciel natural,22
431,30384,Coca Cola Lata 12p 355ml CC 30384,Coca Cola Lata ,CC,,12.0,coc col lat,22
432,30385,Coca Cola Light Lata 12p 355ml CC 30385,Coca Cola Light Lata ,CC,,12.0,coc col light lat,22
433,30387,Manzana Lift Lata 12p 355ml CC 30387,Manzana Lift Lata ,CC,,12.0,manzan lift lat,22
434,30393,Powerade Naranja 12p 600ml CC 30393,Powerade Naranja ,CC,,12.0,powerad naranj,22
435,30397,Barra Mora Azul GH 6p 31g MP 30397,Barra Mora Azul GH ,MP,31.0,6.0,barr mor azul gh,22
436,30399,Lata Surtido de Galletas 454g Cimab GBI 30399,Lata Surtido de Galletas ,GBI,454.0,,lat surt gallet,22
437,30403,Pan Integral 370g Prom BIM 30403,Pan Integral ,BIM,370.0,,pan integral,22
438,30408,Choco Roles Fresa 2p 67g CC MLA 30408,Choco Roles Fresa ,MLA,67.0,2.0,choc rol fres,22
439,30409,Empanaditas Fresa 20p 506g DH 30409,Empanaditas Fresa ,DH,506.0,20.0,empanadit fres,22
440,30413,Tortillinas Burreras 20p 1020g MTA TR 30413,Tortillinas Burreras ,TR,1020.0,20.0,tortillin burrer,22
441,30415,Polvoroncitos Caseros 8p 130g TR 30415,Polvoroncitos Caseros ,TR,130.0,8.0,polvoroncit caser,22
442,30416,Polvoroncitos Caseros 8p 130g MTA TR 30416,Polvoroncitos Caseros ,TR,130.0,8.0,polvoroncit caser,22
443,30417,Polvoroncitos Caseros 8p 130g TAB TR 30417,Polvoroncitos Caseros ,TR,130.0,8.0,polvoroncit caser,22
444,30418,Silueta Fresa 22g BIM 30418,Silueta Fresa ,BIM,22.0,,siluet fres,22
445,30419,Silueta Fresa 22g MTB BIM 30419,Silueta Fresa ,BIM,22.0,,siluet fres,22
446,30421,Silueta Fresa 6p 132g BIM 30421,Silueta Fresa ,BIM,132.0,6.0,siluet fres,22
447,30422,Silueta Fresa 6p 132g CU BIM 30422,Silueta Fresa ,BIM,132.0,6.0,siluet fres,22
448,30423,Silueta Fresa 6p 132g MTA BIM 30423,Silueta Fresa ,BIM,132.0,6.0,siluet fres,22
449,30424,Silueta Fresa 6p 132g TAB BIM 30424,Silueta Fresa ,BIM,132.0,6.0,siluet fres,22
450,30437,Rocks 6p 45g MLA 30437,Rocks ,MLA,45.0,6.0,rocks,22
451,30461,Barra Arroz con Fruta Seca DIF 25g BIM 30461,Barra Arroz con Fruta Seca DIF ,BIM,25.0,,barr arroz frut sec dif,22
452,30473,Mi Napi 25g MLA 30473,Mi Napi ,MLA,25.0,,napi,22
453,30475,Mini Bigotes Chocolate 5p 65g SP CU TR 30475,Mini Bigotes Chocolate ,TR,65.0,5.0,mini bigot chocolat,22
454,30477,Panque Chocolate 255g BIM 30477,Panque Chocolate ,BIM,255.0,,panqu chocolat,22
455,30505,Tortillinas 22p 570g Prom TR 30505,Tortillinas ,TR,570.0,22.0,tortillin,22
456,30506,Tortillinas 22p 570g Prom MTA TR 30506,Tortillinas ,TR,570.0,22.0,tortillin,22
457,30507,Tortillinas 22p 570g Prom TAB TR 30507,Tortillinas ,TR,570.0,22.0,tortillin,22
458,30531,Principe 10p 106g Prom MLA 30531,Principe ,MLA,106.0,10.0,princip,22
459,30532,Principe 10p 106g Prom MTB MLA 30532,Principe ,MLA,106.0,10.0,princip,22
460,30533,Principe 10p 106g Prom TAB MLA 30533,Principe ,MLA,106.0,10.0,princip,22
461,30543,Principe Dble Choc 10p 110g Prom MLA 30543,Principe Dble Choc ,MLA,110.0,10.0,princip dble choc,22
462,30544,Principe Dble Choc 10p 110g Prom MTB MLA 30544,Principe Dble Choc ,MLA,110.0,10.0,princip dble choc,22
463,30548,Suavicremas Chocolate 84g MLA 30548,Suavicremas Chocolate ,MLA,84.0,,suavicrem chocolat,22
464,30549,Suavicremas Chocolate 84g MTA MLA 30549,Suavicremas Chocolate ,MLA,84.0,,suavicrem chocolat,22
465,30550,Suavicremas Chocolate 84g TAB MLA 30550,Suavicremas Chocolate ,MLA,84.0,,suavicrem chocolat,22
466,30551,Suavicremas Fresa 84g MLA 30551,Suavicremas Fresa ,MLA,84.0,,suavicrem fres,22
467,30552,Suavicremas Fresa 84g MTA MLA 30552,Suavicremas Fresa ,MLA,84.0,,suavicrem fres,22
468,30553,Suavicremas Fresa 84g TAB MLA 30553,Suavicremas Fresa ,MLA,84.0,,suavicrem fres,22
469,30554,Suavicremas Vainilla 84g MLA 30554,Suavicremas Vainilla ,MLA,84.0,,suavicrem vainill,22
470,30555,Suavicremas Vainilla 84g MTA MLA 30555,Suavicremas Vainilla ,MLA,84.0,,suavicrem vainill,22
471,30556,Suavicremas Vainilla 84g TAB MLA 30556,Suavicremas Vainilla ,MLA,84.0,,suavicrem vainill,22
472,30562,Sandwich Integral 112g LON 30562,Sandwich Integral ,LON,112.0,,sandwich integral,22
473,30566,Joya Sabor Manzana Lata 355ml CC 30566,Joya Sabor Manzana Lata ,CC,,,joy sabor manzan lat,22
474,30567,Joya Sabor Toronja Lata 355ml CC 30567,Joya Sabor Toronja Lata ,CC,,,joy sabor toronj lat,22
475,30568,Barritas Fresa Salvado 67g MLA 30568,Barritas Fresa Salvado ,MLA,67.0,,barrit fres salv,22
476,30569,Barritas Fresa Salvado 67g Prom MTB MLA 30569,Barritas Fresa Salvado ,MLA,67.0,,barrit fres salv,22
477,30570,Barritas Fresa Salvado 67g TAB MLA 30570,Barritas Fresa Salvado ,MLA,67.0,,barrit fres salv,22
478,30571,Barritas Fresa 67g MLA 30571,Barritas Fresa ,MLA,67.0,,barrit fres,22
479,30572,Barritas Fresa 67g Prom MTB MLA 30572,Barritas Fresa ,MLA,67.0,,barrit fres,22
480,30573,Barritas Fresa 67g TAB MLA 30573,Barritas Fresa ,MLA,67.0,,barrit fres,22
481,30574,Barritas Pina 67g MLA 30574,Barritas Pina ,MLA,67.0,,barrit pin,22
482,30575,Barritas Pina 67g Prom MTB MLA 30575,Barritas Pina ,MLA,67.0,,barrit pin,22
483,30576,Barritas Pina 67g TAB MLA 30576,Barritas Pina ,MLA,67.0,,barrit pin,22
484,30581,Cuernito Jamon y Queso 80g LON 30581,Cuernito Jamon y Queso ,LON,80.0,,cuernit jamon ques,22
485,30582,Sandwich Blanco Jamon 90g LON 30582,Sandwich Blanco Jamon ,LON,90.0,,sandwich blanc jamon,22
486,30584,Sand Bco Jamon sn Chile 86g LON 30584,Sand Bco Jamon sn Chile ,LON,86.0,,sand bco jamon sn chil,22
487,30593,Lata Ola 2 Navidena 6p 400g GBI 30593,Lata Ola ,GBI,400.0,6.0,lat ola,22
488,30594,Lata Ola 3 Navidena 6p 400g GBI 30594,Lata Ola ,GBI,400.0,6.0,lat ola,22
489,30595,Lata Ola 4 Paul Frank 6p 400g GBI 30595,Lata Ola ,GBI,400.0,6.0,lat ola,22
490,30599,Wonder 100pct Ajonjoli 680g WON 30599,Wonder ,WON,680.0,,wond,22
491,30626,Rosca Reyes 430g TR 30626,Rosca Reyes ,TR,430.0,,rosc rey,22
492,30646,Bombonete Temporalidad 55g SP MLA 30646,Bombonete Temporalidad ,MLA,55.0,,bombonet temporal,22
493,30693,Polvoroncitos Caseros 8p 130g SP CU TR 30693,Polvoroncitos Caseros ,TR,130.0,8.0,polvoroncit caser,22
494,30694,Polvoroncitos Caseros 8p 130g SP MTA TR 30694,Polvoroncitos Caseros ,TR,130.0,8.0,polvoroncit caser,22
495,30700,Barra Oroweat 35g ORO 30700,Barra Oroweat ,ORO,35.0,,barr oroweat,22
496,30706,Bimbollos Extra 6p 480g Prom MTA BIM 30706,Bimbollos Extra ,BIM,480.0,6.0,bimboll extra,22
497,30707,Empanaditas Fresa 20p 506g Prom DH 30707,Empanaditas Fresa ,DH,506.0,20.0,empanadit fres,22
498,30723,Tuinky Fresas con Crema 4p 152g WON 30723,Tuinky Fresas con Crema ,WON,152.0,4.0,tuinky fres crem,22
499,30735,Leche Nito 236ml CU BIM 30735,Leche Nito ,BIM,,,lech nit,22
500,30746,Tostada Kodyz 20p 350g TBE KOD 30746,Tostada Kodyz ,KOD,350.0,20.0,tost kodyz,22
501,30749,Tostada Roja 50p 585g TBE DH 30749,Tostada Roja ,DH,585.0,50.0,tost roj,22
502,30751,Barra Nutriavena Fresa 6p 224g MTA BIM 30751,Barra Nutriavena Fresa ,BIM,224.0,6.0,barr nutriaven fres,22
503,30772,Tortilla 20p 550g TR 30772,Tortilla ,TR,550.0,20.0,tortill,22
504,30773,Agua Ciel Natural 12p 600ml CU CC 30773,Agua Ciel Natural ,CC,,12.0,agu ciel natural,22
505,30784,Barra Multigrano Nuez 1p 34g BIM 30784,Barra Multigrano Nuez ,BIM,34.0,1.0,barr multigran nuez,22
506,30785,Barra Nutriavena Fresa 1p 32g BIM 30785,Barra Nutriavena Fresa ,BIM,32.0,1.0,barr nutriaven fres,22
507,30805,Cuernitos Famili Pack 3p 150g TAB TR 30805,Cuernitos Famili Pack ,TR,150.0,3.0,cuernit famili pack,22
508,30813,Pipucho 50g MTB MLA 30813,Pipucho ,MLA,50.0,,pipuch,22
509,30814,Pipucho 49g TAB MLA 30814,Pipucho ,MLA,49.0,,pipuch,22
510,30815,Barra Multigrano Nuez 1p 34g MTB BIM 30815,Barra Multigrano Nuez ,BIM,34.0,1.0,barr multigran nuez,22
511,30827,Surtido Tartaletas Golden Hills 340g MP 30827,Surtido Tartaletas Golden Hills ,MP,340.0,,surt tartalet gold hills,22
512,30830,Barra Multigrano Linaza 1p 32g BIM 30830,Barra Multigrano Linaza ,BIM,32.0,1.0,barr multigran linaz,22
513,30831,Barra Multigrano Linaza 1p 32g TAB BIM 30831,Barra Multigrano Linaza ,BIM,32.0,1.0,barr multigran linaz,22
